blind_id,artist,track_title,collection,preview_url,source_query
p0704.ogg,Ella Mai,Found,CHANGE - EP,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1b/70/0f/1b700f77-6ce9-05bf-c18a-f1c9b3012f8b/mzaf_17755439922923691937.plus.aac.p.m4a,soul music
p0705.ogg,Selah Sue,This World,Selah Sue,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c0/78/b9/c078b93b-644c-9b23-d46e-6a5ab391c97a/mzaf_6350606294223340297.plus.aac.p.m4a,soul music
p0706.ogg,Player,Baby Come Back,Player,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/57/22/1b/57221bb8-00f6-3d7f-2c38-7204e98c1dfb/mzaf_4332271055466605013.plus.aac.p.m4a,soul music
p0707.ogg,Barry White,"You're the First, the Last, My Everything",Can't Get Enough,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/89/7b/a1/897ba1d9-ae43-2d2f-1341-0c3ca358756a/mzaf_13914409684348447804.plus.aac.p.m4a,soul music
p0708.ogg,Chaka Khan,I'm Every Woman,Chaka,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/62/36/c8/6236c831-4d40-8970-3e9c-f26311a51833/mzaf_12879118775443171327.plus.aac.p.m4a,soul music
p0709.ogg,"Earth, Wind & Fire",Fantasy,All 'N All,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/98/59/48/9859486d-e16f-b4df-c612-a4721aeddfef/mzaf_8015935368018045376.plus.aac.p.m4a,soul music
p0710.ogg,The Pointer Sisters,I'm So Excited (1984 Mix),Break Out (1984 Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e3/8a/80/e38a806d-a4e2-7c85-d7f0-36d640349164/mzaf_15053986029715617188.plus.aac.p.m4a,soul music
p0711.ogg,Lee Brice,Soul,Hey World,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ba/11/8c/ba118c41-4a60-1c2a-a403-95af92893828/mzaf_9157416825955766994.plus.aac.p.m4a,soul music
p0712.ogg,Ben E. King,Stand By Me,Don't Play That Song! (Mono),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0b/44/78/0b447828-5199-1006-24eb-99c346ff9064/mzaf_11866759173834898488.plus.aac.p.m4a,soul music
p0713.ogg,Janet Jackson,That's the Way Love Goes,Janet.,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f3/d5/8e/f3d58e49-749d-4096-cdf2-c703c9786e2a/mzaf_1418215338383304794.plus.aac.p.m4a,soul music
p0714.ogg,Natalie Cole,This Will Be (An Everlasting Love),Inseparable,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0f/27/1a/0f271ac5-5c40-1cca-f036-7d5960dfe5db/mzaf_17625942381240911066.plus.aac.p.m4a,soul music
p0715.ogg,The Five Stairsteps,O-o-h Child (Remastered),Stairsteps (Bonus Track Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f3/fa/a1/f3faa1ff-ac92-a2a0-c73c-39b3082f059c/mzaf_3380522221332250744.plus.aac.p.m4a,soul music
p0716.ogg,Curtis Mayfield,Soul Music,"Give, Get, Take and Have",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d8/59/ce/d859ce13-04c5-9a91-cd02-ef704835f6ad/mzaf_16519001253744594948.plus.aac.p.m4a,soul music
p0717.ogg,Bobby Hebb,Sunny,Sunny,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/6a/7c/77/6a7c773f-9380-eeeb-4a81-67a406fe1e65/mzaf_3131213882824638985.plus.aac.p.m4a,soul music
p0718.ogg,Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself,Express Yourself,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/65/32/fe/6532fea9-1685-0801-3f2c-9e617dc9f8af/mzaf_15349276366012218382.plus.aac.p.m4a,soul music
p0719.ogg,The Spinners,I'll Be Around,Spinners,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/42/49/a0/4249a061-2dff-e614-a606-35f230eecd73/mzaf_302144082033602361.plus.aac.p.m4a,soul music
p0720.ogg,Jimmy Ruffin,What Becomes of the Brokenhearted,Jimmy Ruffin Sings Top Ten,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/82/09/2c/82092c68-8b4b-e22f-d206-66cedbfb7193/mzaf_9544486566132536561.plus.aac.p.m4a,soul music
p0721.ogg,Tina Turner,What's Love Got to Do with It,Love Songs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/94/92/1b/94921b87-1c13-ae72-bba4-663a72a874f2/mzaf_17567891297805242636.plus.aac.p.m4a,soul music
p0722.ogg,Brandy,Have You Ever,Never Say Never,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e5/17/2c/e5172c7d-8e13-2cf7-252f-00c2a91f24ee/mzaf_14697937897539675507.plus.aac.p.m4a,soul music
p0723.ogg,Talib Kweli & Madlib,Soul Music (feat. Res),Liberation,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/4d/52/61/4d52614c-6ed4-0d07-8c89-65cb21c55ec3/mzaf_13777239505195430644.plus.aac.p.m4a,soul music
p0724.ogg,Parliament,Flash Light,Funkentelechy vs. The Placebo Syndrome,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e0/4a/0a/e04a0a32-ff73-8bbd-3df5-754335913ca0/mzaf_1261991078664027770.plus.aac.p.m4a,soul music
p0725.ogg,Jean Knight,Mr. Big Stuff,Mr. Big Stuff,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ad/68/f1/ad68f143-5cac-db1f-a618-3e27be9b4c8e/mzaf_13241875908513564425.plus.aac.p.m4a,soul music
p0726.ogg,Percy Sledge,When a Man Loves a Woman,The Ultimate Collection: When a Man Loves a Woman,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d1/89/51/d18951ad-9fa2-2d71-df34-45fc0bf105c1/mzaf_14564699083184829619.plus.aac.p.m4a,soul music
p0727.ogg,The Isley Brothers,It's Your Thing,It's Our Thing (Expanded Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/33/60/0c/33600c40-faa0-18f6-783c-48b31cf45054/mzaf_10493751030204245542.plus.aac.p.m4a,soul music
p0728.ogg,David Bowie,Young Americans,Young Americans (2016 Remaster),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/55/54/6f/55546fed-00e5-958c-6a4a-f85241ab26c2/mzaf_11850948229286846561.plus.aac.p.m4a,soul music
p0729.ogg,Mandragora,Soul Music,Alicia,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/b7/61/f4/b761f44d-c709-e4aa-cbe4-8f14b36a2994/mzaf_2678779898348599128.plus.aac.p.m4a,soul music
p0730.ogg,Fontella Bass,Rescue Me,Now That I Found a Good Thing,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/da/75/ff/da75ffaf-2935-3f9e-fcf5-5c1aacaef4aa/mzaf_3691985764870985135.plus.aac.p.m4a,soul music
p0731.ogg,Sly & The Family Stone,Everyday People,Stand! (Deluxe Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/1a/94/34/1a9434b8-f316-0e74-c738-f2e6763aeb01/mzaf_14122137301743880038.plus.aac.p.m4a,soul music
p0732.ogg,Rick James,Give It to Me Baby,Street Songs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e4/62/a0/e462a063-95d2-92ca-1da7-884065e2c6e2/mzaf_1570778282964835780.plus.aac.p.m4a,soul music
p0733.ogg,Ike & Tina Turner,Proud Mary,Workin' Together,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/34/da/d5/34dad5f3-47b5-50d9-8e0f-733d660d2bda/mzaf_15330931490279793125.plus.aac.p.m4a,soul music
p0734.ogg,Gladys Knight & The Pips,Midnight Train to Georgia,Imagination (Expanded Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a4/b6/de/a4b6dec8-1fe7-7b69-135d-14dcecadccab/mzaf_9133312651957632379.plus.aac.p.m4a,soul music
p0735.ogg,Ray Charles,"Hallelujah, I Love Her So",Ray Charles,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/ce/5f/c4/ce5fc427-6392-4a12-67f9-35b2678b30e0/mzaf_7828572835217003670.plus.aac.p.m4a,soul music
p0736.ogg,Patrice Rushen,Forget Me Nots,Straight from the Heart,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/26/79/a6/2679a6b4-0954-2eca-6f9e-03f75071054e/mzaf_9683975964994011479.plus.aac.p.m4a,soul music
p0737.ogg,CeeLo Green,"Merry Christmas, Baby (feat. Rod Stewart & Trombone Shorty)",CeeLo's Magic Moment,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4d/3d/b2/4d3db231-96ac-71e3-51a0-214e5794f4ec/mzaf_11531757355825157909.plus.aac.p.m4a,soul music
p0738.ogg,Solomon Burke,Cry to Me (Single Version),The Very Best of Solomon Burke,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/f4/ca/48/f4ca4804-bc80-65c9-061f-104ec1a8c480/mzaf_1717800696466836645.plus.aac.p.m4a,soul music
p0739.ogg,Aretha Franklin,Chain of Fools,Lady Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/61/29/8b/61298bc0-999e-24e9-200c-7ec3107727bc/mzaf_4983940811629649823.plus.aac.p.m4a,soul music
p0740.ogg,Jackson 5,Who's Loving You,Diana Ross Presents the Jackson 5,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/06/c0/20/06c020bc-eb15-92e8-bf10-12c5da61c646/mzaf_1654292408811033425.plus.aac.p.m4a,soul music
p0741.ogg,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),Love Songs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a2/87/e8/a287e81a-65b9-b6fe-e93f-6ade694a479b/mzaf_4068924294170598814.plus.aac.p.m4a,soul music
p0742.ogg,"Bobby ""Blue"" Bland",Ain't No Love In the Heart of the City,Dreamer,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c4/89/a3/c489a38a-5698-50c2-55b7-d8caa674d6f2/mzaf_8662904092809532350.plus.aac.p.m4a,soul music
p0743.ogg,Vick Allen,Soul Music,Soul Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/bb/28/52/bb285244-982e-ef30-2917-288cff62cf03/mzaf_5870772540313844206.plus.aac.p.m4a,soul music
p0744.ogg,Andrew Gold,Thank You for Being a Friend,All This and Heaven Too,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/88/fb/f8/88fbf85b-8afd-3a13-a703-366e20821af3/mzaf_15751607839134400677.plus.aac.p.m4a,soul music
p0745.ogg,Prince & The Revolution,I Would Die 4 U,Purple Rain,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e6/2e/07/e62e0703-1013-e827-6e5e-31f0618b5376/mzaf_14926281505661522486.plus.aac.p.m4a,soul music
p0746.ogg,Minnie Riperton,Lovin' You,Perfect Angel,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c9/60/aa/c960aa6a-7662-c92f-201e-49e757fb6e9f/mzaf_2892936359639711519.plus.aac.p.m4a,soul music
p0747.ogg,Rufus,Tell Me Something Good (feat. Chaka Khan),Rags to Rufus,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/29/5a/32/295a323d-1d78-6027-b18e-fcbc907e18e0/mzaf_7580481651967190516.plus.aac.p.m4a,soul music
p0748.ogg,Bobby Womack,Across 110th Street,The Best of Bobby Womack - The Soul Years,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6b/70/34/6b7034f1-26c4-dd55-8571-7ad2accd3c07/mzaf_17285777136216868182.plus.aac.p.m4a,soul music
p0749.ogg,SWV,Right Here (Human Nature Radio Mix),It's About Time,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f5/e0/c5/f5e0c559-7d04-2ef4-1ee3-26c1b05af37d/mzaf_8460383901223954909.plus.aac.p.m4a,soul music
p0750.ogg,Randy Crawford,One Day I'll Fly Away,Now We May Begin,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d9/e9/6a/d9e96a63-68c6-664c-2426-69f3a4531e0d/mzaf_8064964245401502856.plus.aac.p.m4a,soul music
p0751.ogg,Wilson Pickett,In the Midnight Hour,In the Midnight Hour,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/35/70/77/35707720-43c8-c27b-8f2f-de6627cf04da/mzaf_10083543771837796168.plus.aac.p.m4a,soul music
p0752.ogg,Nina Simone,I Wish I Knew How It Would Feel to Be Free,Silk & Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/82/23/75/82237518-5dec-9f9a-256a-2a67b7ae7ef8/mzaf_18293439195896033529.plus.aac.p.m4a,soul music
p0753.ogg,Anita Baker,Caught Up in the Rapture,Rapture,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/98/ee/19/98ee1962-2d75-4422-c59a-4a6d05ac2f8b/mzaf_3017451027706016376.plus.aac.p.m4a,soul music
p0754.ogg,D'Angelo,Untitled (How Does It Feel),Voodoo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7b/cf/73/7bcf7371-4602-7fc5-1abb-271ad12793cd/mzaf_14567856399701536994.plus.aac.p.m4a,soul music
p0755.ogg,The Brothers Johnson,Stomp!,Light Up The Night,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/8b/e6/06/8be606a4-b9bc-c1d2-6de7-aa6266a3b7f0/mzaf_7199344209018631814.plus.aac.p.m4a,soul music
p0756.ogg,Timmy Thomas,Why Can't We Live Together,Why Can't We Live Together,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/a6/f4/f3/a6f4f305-2963-b629-cb3b-e3c7312f88c9/mzaf_3882113170902093445.plus.aac.p.m4a,soul music
p0757.ogg,The Commodores,Nightshift,Nightshift,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/57/73/fb/5773fbf4-9e71-61aa-2fab-5cc5968b1eff/mzaf_12508847688126356822.plus.aac.p.m4a,soul music
p0758.ogg,James Brown & The Famous Flames,"It's a Man's, Man's, Man's World",It's a Man's Man's Man's World,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/4a/48/d3/4a48d3b9-8553-22f1-8925-e2e742a62f39/mzaf_6268748107298004654.plus.aac.p.m4a,soul music
p0759.ogg,Thelma Houston,Don't Leave Me This Way,Any Way You Like It,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2a/6a/71/2a6a716c-2730-a0be-205f-e88fd84be184/mzaf_2878911193192590072.plus.aac.p.m4a,soul music
p0760.ogg,John Legend & The Roots,Wake Up Everybody (feat. Common & Melanie Fiona),Wake Up!,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/71/b3/df/71b3dfe2-bbad-f037-da69-0896dea7ed87/mzaf_5589075724565778019.plus.aac.p.m4a,soul music
p0761.ogg,Cassper Nyovest,Soul,Soul - Single,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/aa/15/ac/aa15ac2e-1296-4006-4107-410d43d672a1/mzaf_8343426620368968270.plus.aac.p.m4a,soul music
p0762.ogg,Tom Misch,It Runs Through Me (feat. De La Soul),Geography,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ad/18/15/ad181554-bfea-3486-cf98-2a61fd136770/mzaf_1586530420564336577.plus.aac.p.m4a,soul music
p0763.ogg,Otis Redding,I've Been Loving You Too Long,Otis Blue/Otis Redding Sings Soul (Collector's Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/9e/23/9b/9e239bf3-7f0d-427d-320a-a9e4161fc729/mzaf_13927852051387693425.plus.aac.p.m4a,soul music
p0764.ogg,John Legend,Overload (feat. Miguel),Darkness and Light,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/87/ee/41/87ee412a-bec6-8540-0eb7-ee26de15bec3/mzaf_13141977791023321173.plus.aac.p.m4a,soul music
p0765.ogg,Donny Hathaway,This Christmas,Donny Hathaway,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/25/ca/a8/25caa88e-5c9b-6302-01cd-6a2faa892f37/mzaf_3953606367601610134.plus.aac.p.m4a,soul music
p0766.ogg,KAYTRANADA,Oh No (feat. Estelle),BUBBA,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/87/39/cb/8739cb9f-21d4-40ef-9649-99e367bd1fce/mzaf_12070325515677582.plus.aac.p.m4a,soul music
p0767.ogg,Roy Ayers,Funk in the Hole,Virgin Ubiquity II,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/d1/d3/27/d1d3279e-8d60-8d1b-9859-635872eb412b/mzaf_5017460773116306130.plus.aac.p.m4a,funk music
p0768.ogg,Martin Garrix & Julian Jordan,Funk,Sentio,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/20/4b/c9/204bc92d-439d-2ee2-d2f6-542d2f957d5f/mzaf_4251612883695281143.plus.aac.p.m4a,funk music
p0769.ogg,Meghan Trainor,Funk,TREAT MYSELF,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bf/4b/ea/bf4beaac-e7a1-ae2f-b9c5-484b68233d31/mzaf_14877538827737027834.plus.aac.p.m4a,funk music
p0770.ogg,Groove Messengers,Funk (Back Home Remix),Funk (Back Home Remix) - Single,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/39/a6/fe/39a6fe45-99da-5e74-9d58-4081f16fbc6f/mzaf_8977461468177633937.plus.aac.p.m4a,funk music
p0771.ogg,The Meters,Cissy Strut,The Meters,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7e/f6/26/7ef626be-79a4-fc68-928a-3da249ed062e/mzaf_16705754565630302660.plus.aac.p.m4a,funk music
p0772.ogg,Cameo,Word Up!,Word Up!,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/19/ca/b6/19cab653-8ac1-a2ed-43af-bf034098dbb8/mzaf_3871526291006554739.plus.aac.p.m4a,funk music
p0773.ogg,Kool & The Gang,Jungle Boogie,Wild and Peaceful,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2e/26/1f/2e261fe5-23dc-b67b-4925-718b9468fffd/mzaf_14807633687912235924.plus.aac.p.m4a,funk music
p0774.ogg,James Brown,The Boss (feat. The J.B.'s),Black Caesar,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/df/0e/79/df0e7983-eab9-f7d1-1633-c2027f1ca963/mzaf_7533030481852051762.plus.aac.p.m4a,funk music
p0775.ogg,Maceo & The Macks,Soul Power 74,"James Brown's Funky People, Pt. 2",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/4d/3c/3a/4d3c3a9c-a588-9cd0-fbbd-80baa243b4ee/mzaf_4838466850585696958.plus.aac.p.m4a,funk music
p0776.ogg,Daft Punk,Da Funk,Homework,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/fe/e7/7e/fee77e8a-cf60-9a8c-13c7-cda7d55841b9/mzaf_404691638546000822.plus.aac.p.m4a,funk music
p0777.ogg,Dave Angel,Funk Music,Globetrotting,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/a5/ca/54/a5ca546f-34d9-4cad-fad0-d53a90e72649/mzaf_9025577060063606722.plus.aac.p.m4a,funk music
p0778.ogg,The Gap Band,You Dropped a Bomb on Me,Gap Gold - Best of the Gap Band,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/62/f9/7c/62f97c05-707a-aeb3-c15b-6128fd2fa2a6/mzaf_5227781985664277161.plus.aac.p.m4a,funk music
p0779.ogg,Dazz Band,Let It Whip,Keep It Live (Expanded Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/33/14/e2/3314e27e-ba30-6320-50f8-d0365d1c5640/mzaf_3388081449004983841.plus.aac.p.m4a,funk music
p0780.ogg,Dr. John,Right Place Wrong Time,In the Right Place,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/a3/ae/8e/a3ae8e22-da1e-6b5d-e0ef-f0f9b6773a1f/mzaf_14229638020514304398.plus.aac.p.m4a,funk music
p0781.ogg,Prince & The New Power Generation,Cream (Without Rap Monologue),Diamonds and Pearls,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ae/10/c5/ae10c5e7-a467-517f-5542-c59616b48bc3/mzaf_16735852663622400476.plus.aac.p.m4a,funk music
p0782.ogg,Mark Ronson,Uptown Funk (feat. Bruno Mars),Uptown Special,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/62/e1/98/62e19826-cd13-6eff-390e-dbca502bb7b5/mzaf_8006535252627949661.plus.aac.p.m4a,funk music
p0783.ogg,Ohio Players,Fire,Fire,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/61/a9/28/61a928a5-3dd1-e732-2cbb-cd9ad4dbe1e5/mzaf_548721575164062613.plus.aac.p.m4a,funk music
p0784.ogg,D’Angelo and The Vanguard,Ain't That Easy,Black Messiah,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/83/a6/5a/83a65ab2-de78-fd66-16ed-3733f890df57/mzaf_4219657842853537787.plus.aac.p.m4a,funk music
p0785.ogg,The S.O.S. Band,Just Be Good to Me,On the Rise,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/33/22/2d/33222dd2-f58f-e5bb-f967-a417a81422ec/mzaf_3573554580305738086.plus.aac.p.m4a,funk music
p0786.ogg,Etienne de Crécy & The Bloody Beetroots,Funk (The Bloody Beetroots Remix),Best of …Remixes,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/da/ff/01/daff01fb-3fcb-c01a-dc62-e09768a0b454/mzaf_4949890576683630246.plus.aac.p.m4a,funk music
p0787.ogg,Faith Evans,Soon as I Get Home,Faith,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/49/c7/b2/49c7b24e-313d-ad9e-78c0-7c3b2147e394/mzaf_1672739026967363911.plus.aac.p.m4a,funk music
p0788.ogg,The J.B.'s,Pass the Peas (Single Version),"The Singles, Vol. 8: 1972-1973",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ab/7d/fb/ab7dfbb6-f05e-33b5-5707-f28e42beb2be/mzaf_12726560856812993598.plus.aac.p.m4a,funk music
p0789.ogg,Bobby Hutcherson,Goin' Down South,San Francisco,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0a/c4/6b/0ac46be2-36ee-4aab-0040-408f01d30882/mzaf_9945604221149528733.plus.aac.p.m4a,funk music
p0790.ogg,Allen Toussaint,Goin' Down,"Life, Love and Faith",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/c6/50/e3/c650e3ff-d068-9451-9ba3-05d9d92fe473/mzaf_15741106159205146602.plus.aac.p.m4a,funk music
p0791.ogg,Heatwave,The Groove Line,Central Heating,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/fb/6d/a8fb6d47-c403-d41d-167a-55f73240cd9e/mzaf_6639240395929139872.plus.aac.p.m4a,funk music
p0792.ogg,Incredible Bongo Band,Apache,Bongo Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b7/eb/6d/b7eb6d8e-2a50-77d4-5895-bd861efd1d65/mzaf_3093855463550309446.plus.aac.p.m4a,funk music
p0793.ogg,Tower Of Power,What Is Hip?,Tower of Power,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/4e/cc/7b/4ecc7b64-3606-1044-b0b5-9ed5e0e468c4/mzaf_14188137659981225645.plus.aac.p.m4a,funk music
p0794.ogg,B.T. Express,Do It ('Til You're Satisfied),Do It ('Til You're Satisfied),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/05/b7/76/05b77657-0044-7972-e7a2-9c9a64d386dc/mzaf_2324708205133716286.plus.aac.p.m4a,funk music
p0795.ogg,Harold Melvin & The Blue Notes,Don't Leave Me This Way (feat. Teddy Pendergrass),Wake Up Everybody (feat. Teddy Pendergrass),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/06/36/5a/06365a82-ddaa-378e-a6e9-7f19ffd0edec/mzaf_3488026736854516634.plus.aac.p.m4a,funk music
p0796.ogg,Herbie Hancock,Rockit,Future Shock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f1/e9/27/f1e92706-8870-19ac-7cd5-243eab93c22c/mzaf_17116696161517541890.plus.aac.p.m4a,funk music
p0797.ogg,Teena Marie,I Need Your Lovin',Irons In the Fire (Expanded Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fe/de/24/fede246d-3761-e99f-ff2f-cdb3065e7d48/mzaf_9633230600031501116.plus.aac.p.m4a,funk music
p0798.ogg,War,Low Rider,21 Grams (Original Motion Picture Soundtrack),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8e/73/64/8e736435-3a84-3819-bb6e-4a8cef33eca7/mzaf_3887147269081179271.plus.aac.p.m4a,funk music
p0799.ogg,Ashford & Simpson,Solid,Solid (Expanded Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/08/bc/7c/08bc7c0a-d9ef-259f-6df5-52cf1a2c9bea/mzaf_9512390075862069017.plus.aac.p.m4a,funk music
p0800.ogg,Marvin Gaye,"Got to Give It Up, Pt. 1",Every Great Motown Hit of Marvin Gaye,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/69/7b/b6/697bb6bc-ee06-c73a-76e3-c432e25deca0/mzaf_15831194158805180277.plus.aac.p.m4a,funk music
p0801.ogg,Betty Davis,They Say I'm Different,They Say I'm Different,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a2/b0/63/a2b063f3-f3e1-7123-71ee-7061df99853a/mzaf_14596169216541042011.plus.aac.p.m4a,funk music
p0802.ogg,René & Angela,I'll Be Good,Street Called Desire (Expanded Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9f/48/5d/9f485d4f-a5c9-7372-30c8-50d226ba4487/mzaf_15398483543503135368.plus.aac.p.m4a,funk music
p0803.ogg,The O'Jays,Use Ta Be My Girl,So Full of Love,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/19/5f/72/195f7210-73fe-b4de-d58c-b532fa94aa0c/mzaf_7156808181440314620.plus.aac.p.m4a,funk music
p0804.ogg,Lyn Collins,Think (About It),Think (About It),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/60/02/66/6002664d-790c-ff65-528d-337c7eb809a1/mzaf_6784195114709033797.plus.aac.p.m4a,funk music
p0805.ogg,Robert Glasper Experiment,Black Radio (feat. Yasiin Bey),Black Radio,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/06/bf/69/06bf694e-993e-486e-a1fb-e9d8f80c5008/mzaf_1461948882128591106.plus.aac.p.m4a,funk music
